3eca2e32e434d845c6ab7321c916cb04684e43c2	043e4da051d261bb336ac0a80632b509900b1d47	0
c914f469e10b8e699e8d4f8ee89a74362e84081f	37d86a77c5472aa6bef5b05c9070279258717940	0
57e468d131025139b92dd1bede3726c4366b5fd3	08143e8d500de317fd7b3942e63c848e69bfeedf	0
e6a80e3e3123488033df0467251abdacb2fcec25	b88848a8ed371742639c2f0c849321f6ce206bc6	0
f78f1bd3af14a485317d11e277a17bdffce83c99	dd1d93b3f33946e80c42d2f63b11aa9b8e93d8d6	0
8e03e07be0a7f7169546eeaa90906d4f2290cfdc	3be37bc841e1445e894696b5ca7d5ef1f4c8a12a	0
646b2f50b7f97306152aab108e4056e211a35400	755f1351c5dba23874081da8df160b20ea6bce96	0
4c2515818ac7b1a6d9d57802d5297772beea9ad4	f122893910950d79d123a590568c504195603aaf	0
ab8b93438a85b2693e399056e8b01fac36dcdadd	f0075005f363317a4899c63b0e453bd68fe2fe92	0
bb9b6e7060fe09bd0bc9759ec3f89b82ce8c3283	e248a37514d4603ddbe1e8ccd310ef5956ac9d2b	0
c7b691e0a96869e79bf2787139ac92929b2623aa	ed58c8a954feb33e9e627079ee816f25c1bf4994	0
36c2b734af6b7400958a2dabdead6ecbf0dc9246	e7c272470045fcaffc41beaafb3008a1bcd488ed	0
e8eaa89428a9b4073af8f8474e2d115d773b6381	eefc7e1e1cc8cb7f34a46b2562b484c99b2f3e9f	0
15a50a2dd4b565851dc3e42ed616926539fd24fd	ab8b93438a85b2693e399056e8b01fac36dcdadd	0
c90a7b9af59a9b584cd7aaa07f39547c6aab1189	580a246f62bee3490a732b5cacd4d8ff4924dafc	0
ddd7daedf2c41af476d21441a23fea3e8814b7d5	2b10c1228a5cc04c6e2487b6356760650f6d8189	0
671ab4b5584e054053957fc291664237439b00d6	445c8754b00bdfb19b210bc5299bad5be6610ecc	0
a7c3939a0e4be90e6ae4400b5bdca8e43362751a	96e36d8d05e1e295b4e1f1372e5cee3bbfbf1e38	0
50e646a2b9c9d24c14efd64caeebc7bdb61a50d8	c73d6f0cc6962ddf8deb8f6c3ca6adc6e7a2680d	0
8e28d653eb2a656116fd766fe8eeb69b7dc61950	9f3a0b143c900e153468e07478afb204bcac8aef	0
14e5ba450c7c8acb568f1e5b968face4e2eb61f1	162fd10eb6bb93dc173371e77a213db81f16ea9b	0
ab8b93438a85b2693e399056e8b01fac36dcdadd	7fbd0713b604d0cc27f0ca6f706ee5fe081cb8cd	0
8c588740f8d003803f660a92f484e70a05445fbf	f122893910950d79d123a590568c504195603aaf	0
bf6c92d02a303cde51a90a290917e58f112da707	45153ada44cce14b2815e83f4bc7d9acf010d3fb	0
1911a6a06b63331828122f328ae0a012705ec8ea	444339e145fbf2de3370da97a1ee06b8661e3bbb	0
0f4d492047c0bd0134b1fe1bcc2a34d262cfb313	045a222272a0966cf706bc4b562f3a3858806e65	0
ab8b93438a85b2693e399056e8b01fac36dcdadd	64bed236d6db45efc6de0a1bc8de372c0d8cdc8b	0
ab8b93438a85b2693e399056e8b01fac36dcdadd	6ec3799478f3336f6442d9387f10de26432a177e	0
e2cff2687056f93757d09cfac31bb223eaca2456	20a9d5445a9215fafe48f558003cea0bea755193	0
5298568c10ff9d57b46311d7903f3e3736681654	8f06bfcf0272d6da72eefaa14e48464e7646acc0	0
f41b8d2b331c7407c34663ca99bcef8245e0e575	f14e01af549235c7fd2989eb4bc8c37215a56f77	0
02565d960ba72591da62d6455868d008120c7e86	fb42d673db7064ed54d468cfead0fc055e8dcc76	0
f9ec4109d69f72c8b69c30a842a95d58501c5680	c2c5906a76cfe4ce29dc7f977e56a79634915751	0
0d08c5147c4c79ad023085aeac920e02b0238cdf	cac4185ea769e515d35c49870b4d4319a50fc9e9	0
1cab1b37f131b3adcc2a63faa1225cc2cbd2f20b	b210e3d0f6dfe6b0bc53999e46af7dffc9452ef3	0
b4ade072301eda74f8f0cbeff37b40d668f96833	a7daaf23e1678c4d53182ca9e7e41d01c3cb6592	0
09a1ec4deeec08ff56f7ce29a4170dafde9668d8	1911a6a06b63331828122f328ae0a012705ec8ea	0
609c8aa58de1e422434973eb5ccad94f7eaf05af	1ca4bd0a74d6d405e1c481d3d3d1acacdaf4cb5d	0
74becf193beaf7d6fbf5a7c6585d91f9a4685adb	2e48a6300de50f410ee9e0876782ced005ceb65a	0
cc8ba6c8c8442be6b55bb823a8c425248ab98414	82a8801facfb3ca6b2919f6bd70a3db576e10c27	0
ab8b93438a85b2693e399056e8b01fac36dcdadd	54485501aaefc0614c4413db8f9c7d00d4165609	0
380b0aa65afeefa6d7d01247b01d141236018d78	3dc17ed182a675dd78271510a19b39d5649c53c3	0
6dffcccd6f3e793e56950682f9e1861d2ed3ff59	e171eb0720d63900a63c369e869c52855ec4c869	0
0654089c830d2cbc1a7dd991a2dab55d4f3b955f	f4535a345d87f4e638dafb170b2e7eec5d662ddf	0
5d14f29770696629a56a3e0bab7a164c3beeafa4	082e6dc1f6cc043cef818f1a38a9f7f404b67b92	0
c15d6090a1bab1aca7e36a3c035dbda8892438fe	45153ada44cce14b2815e83f4bc7d9acf010d3fb	0
e98de5661c800e8d82fd0a958d2fc6bff008db74	bd3f5392199bb8c4280076896be4b53739312418	0
