efde46eb759d74d21987a4a83abfc64fa2dcaf30	ec0419546cd5474bef03cf6a4e51ee4a1f877362	0
f59af204d3088f0f4d40b6bb84b8a498c256c0ec	3cc4c5e0141d212a6cbb3117b3052df810b4d762	0
3a0f69d1a35d195f378022acaaf27364a0af2f2d	1a86528c644afadb5fe2bfb88b8f0147bc1ef06a	0
08aa5274f9e1ab1365f697b168827bb856799ea5	28b2fcb82932c5dff680bc29d1d3d820ddb04e63	0
72acde877db65f36dba4627d4f96bf5a0626dede	d8bb0dd089fa4cf233136e907ba94c882fb9fc0b	0
0d44c8beb7a889685b7c15ee19f0f2e8590705e1	8197e09c54a29b4ec27172c76aa8899544501201	0
9bc13748373a32d1c54c618eb17c7456067b59e0	26e6ff14139b6be10adee84e7de44a1d9849ef05	0
8ac95ac263827629198645e8168f40af957f29ff	378a6214faf51a48cd4e6cef34b892d557e56f5e	0
9b6c135e1668ca6fae8984e058da85424cf4fab8	082e6dc1f6cc043cef818f1a38a9f7f404b67b92	0
615dd34ff1c58f72c9a1ad2f636a87ab38d406cd	24968e1c0230bf414da723d9f611328a0c8a76c2	0
14e343918ad0f73e70a8f8a2b6464ebc47ae7258	8fdd81054892913f8bcb79ad7ad0a1d13758378c	0
fe2cc05c586cccc15e3a1af60d0585de52216f70	52851c0fe7ed4d25e48b16901787376c88068f69	0
632f9681af0bb6e17dcc2f06d032fbce1a5b5003	19cfca997d7e2f347b080890540a4801d78e2395	0
ab97d948a5e05c7e4ddfe7bbd3da61741aa07485	342b071260c4d106b84b9e4f4bab4bd2f96b5c6c	0
2cfd472c063c918501d23f992c37bb087f7ee09e	519e7fb88c32b74c9db0ec973e82d45b2f422d33	0
932c87576b8af4a99b978d789d199e77003f60b5	3cc4c5e0141d212a6cbb3117b3052df810b4d762	0
d8bb0dd089fa4cf233136e907ba94c882fb9fc0b	86180a8808135268a6c9a736224ac6caede5279c	0
2c07748fb154a608c674569f3107e43897473729	9ab152733aa1b64fd2e7922dcb6477d21339028c	0
2c07748fb154a608c674569f3107e43897473729	27c394815712d3acdfd509f61d3ee905419e9d06	0
0001b2f9305c3dbf7bd143df4e74d1174c9fd8d7	d220a766ae4e8489fbd279deb4d2718ee9b0a2b1	0
0c5fc97ac71f1fd555863acb2a554a4a5713defa	72acde877db65f36dba4627d4f96bf5a0626dede	0
26e6ff14139b6be10adee84e7de44a1d9849ef05	805d83e42356006e7cdb71160568333685689668	0
d239b24157457b4c1bb85cd9530e3aa1c6bf9735	287752edc5af52b165c4aa567e694a8d217e54de	0
7ec7e7d5d601cdbc14953321d99277f35df5c591	19461a940c7c07c5f798559c57c0798e9a7cb13f	0
91acc714fef59f33e80eb3745b1ed9f7c00a0287	72acde877db65f36dba4627d4f96bf5a0626dede	0
882b7d4e1c83a3f192d0abd114ebbbda4b73949f	9adced8df88525d63ac3caafaaba4c5c0cbcdb82	0
08aa5274f9e1ab1365f697b168827bb856799ea5	ee14a6548f9dbc5342584983bd18f3176b25b5f8	0
0746e54320687035fddeea6f33d8eb59c485c5b3	5ab54c3852538ed475d13d7f4722173593470938	0
00aec534acb652919e901f8d3ef3b43075cf9f14	e0729d871a75b030d1ce4e06c76a9b323059a48d	0
874ceea83dcb4fd0da22978d6fc4e82d4c1ee60f	9d9338a1c3625555ab64405d1b4879799aa984b2	0
214d53f7237c3d0760dd896870db249f7ef83bc2	cad49fa531a29a49d9e8ed8ee8c14c17e55ecdf0	0
